age,gender,employment_status,occupation,monthly_income,existing_emi,loan_amount,loan_tenure,credit_score,marital_status,dependents,education,residential_status,eligible
51,Female,Employed,Accountant,2689.07,58.04,88586.33,24,641,Married,4,PhD,Rented,1
26,Male,Unemployed,Sales,1272.56,17.58,165719.57,180,525,Single,4,High School,Rented,0
47,Male,Employed,Manager,4026.9,426.48,154413.45,180,709,Divorced,3,High School,Rented,1
60,Other,Self-Employed,Sales,4660.52,1355.26,78123.47,36,682,Married,3,Master,Mortgaged,1
54,Female,Employed,Clerk,5481.54,524.05,115284.26,180,556,Divorced,2,Bachelor,Mortgaged,1
32,Female,Employed,Other,5083.69,625.12,167941.06,240,728,Divorced,4,High School,Rented,1
65,Male,Self-Employed,Clerk,3360.81,639.3,8548.92,60,722,Married,3,Bachelor,Mortgaged,1
27,Female,Self-Employed,Clerk,3049.11,22.06,161424.73,60,562,Married,0,Master,Parental,0
30,Female,Unemployed,Accountant,500.0,134.66,189644.72,84,831,Married,1,High School,Rented,0
65,Female,Student,Engineer,500.0,77.92,11252.58,120,740,Married,2,Bachelor,Owned,1
37,Male,Unemployed,Farmer,1353.22,189.51,13888.29,36,528,Divorced,3,High School,Parental,0
46,Female,Self-Employed,Accountant,6096.74,1574.29,72180.23,60,745,Married,1,High School,Owned,1
41,Female,Employed,Engineer,6876.65,1966.19,22115.06,12,743,Single,2,Bachelor,Owned,1
48,Male,Employed,Sales,5218.13,662.85,98458.84,60,793,Married,4,High School,Rented,1
66,Female,Employed,Farmer,7095.94,367.09,147098.58,48,630,Widowed,1,Master,Mortgaged,1
22,Female,Unemployed,Accountant,500.0,122.36,115545.35,12,746,Married,2,Master,Parental,0
63,Female,Employed,Farmer,3063.43,370.61,43304.22,120,661,Married,3,Master,Rented,1
21,Male,Self-Employed,Farmer,6881.31,1931.33,132688.2,12,635,Married,3,Diploma,Parental,1
56,Male,Employed,Teacher,5799.21,1652.6,138546.62,180,610,Married,2,Bachelor,Owned,1
46,Male,Unemployed,Other,500.0,17.22,186826.96,24,527,Married,4,Diploma,Owned,0
49,Male,Student,Teacher,3338.57,958.06,33625.39,60,723,Married,2,Bachelor,Rented,0
41,Male,Employed,Engineer,3884.87,429.2,140005.55,84,658,Married,0,Bachelor,Parental,1
31,Female,Student,Doctor,500.0,96.94,182728.31,240,461,Married,2,Master,Rented,0
60,Male,Employed,Manager,6532.07,68.1,102805.01,120,686,Married,2,High School,Owned,1
31,Female,Employed,Doctor,7042.56,1878.01,75550.94,84,772,Married,3,Bachelor,Owned,1
56,Female,Student,Manager,500.0,96.24,38296.15,60,575,Single,4,PhD,Owned,0
69,Female,Employed,Engineer,7206.49,1391.33,174023.44,84,622,Single,2,Bachelor,Rented,1
59,Female,Retired,Engineer,4311.36,1166.88,81878.04,48,715,Single,1,PhD,Owned,1
60,Female,Employed,Sales,3800.38,579.57,185352.08,12,475,Married,3,Other,Parental,0
55,Female,Employed,Other,4631.14,570.35,170312.87,240,637,Single,3,Bachelor,Rented,1
54,Male,Student,Farmer,3274.2,850.76,78444.77,60,707,Married,2,Bachelor,Rented,1
67,Male,Employed,Teacher,2659.16,592.26,116913.29,180,635,Single,1,Master,Owned,0
44,Female,Retired,Teacher,5071.07,1443.7,10298.94,120,576,Married,2,Diploma,Owned,1
42,Female,Retired,Engineer,4269.61,1204.19,56328.17,180,579,Married,1,Bachelor,Rented,1
25,Male,Employed,Teacher,5763.71,661.09,143503.21,12,551,Married,3,Master,Mortgaged,1
53,Female,Employed,Engineer,5197.54,696.97,137192.63,240,629,Married,1,Bachelor,Rented,1
56,Female,Employed,Farmer,7955.21,610.92,73907.04,12,764,Single,2,Diploma,Mortgaged,1
67,Male,Employed,Engineer,8176.89,1620.61,162678.57,36,868,Divorced,0,Bachelor,Mortgaged,1
40,Other,Employed,Sales,4077.16,445.89,50988.03,180,682,Single,0,Master,Owned,1
39,Female,Employed,Other,5918.31,1395.72,94947.75,12,741,Married,1,High School,Owned,1
55,Male,Employed,Clerk,7811.56,284.85,97143.47,12,604,Divorced,2,Bachelor,Rented,0
63,Female,Employed,Accountant,3822.43,133.48,71459.27,84,512,Married,4,Diploma,Rented,1
37,Male,Retired,Other,3364.71,206.38,191159.89,60,828,Divorced,0,Bachelor,Owned,1
65,Female,Unemployed,Other,2005.81,50.72,140853.39,84,632,Single,3,Master,Rented,0
63,Male,Self-Employed,Doctor,977.66,181.85,110143.87,36,737,Married,2,Master,Rented,1
54,Male,Employed,Manager,6242.83,275.97,104550.44,84,692,Married,2,Bachelor,Parental,1
29,Female,Unemployed,Accountant,500.0,23.99,36062.74,24,759,Single,0,High School,Owned,0
46,Female,Employed,Farmer,5288.5,22.57,77576.44,180,756,Married,4,High School,Owned,1
22,Male,Self-Employed,Clerk,5716.52,1341.25,136190.8,84,702,Married,3,Diploma,Rented,1
29,Male,Retired,Clerk,500.0,121.84,185291.19,48,711,Married,4,Bachelor,Rented,0
29,Female,Employed,Other,6178.79,300.33,164210.49,48,777,Divorced,3,High School,Rented,1
60,Male,Self-Employed,Sales,7057.49,1565.76,63576.01,120,647,Single,0,Bachelor,Parental,1
37,Male,Unemployed,Manager,500.0,65.03,89621.54,36,804,Single,2,High School,Mortgaged,0
21,Male,Student,Engineer,1865.04,134.06,21168.92,36,623,Married,3,Master,Rented,1
45,Male,Self-Employed,Manager,6002.93,1119.04,24923.6,84,686,Married,2,Master,Owned,1
63,Female,Employed,Doctor,2610.58,139.78,96694.93,240,730,Married,1,Bachelor,Rented,1
60,Female,Employed,Manager,6136.05,1393.28,108392.78,12,549,Married,1,High School,Rented,0
62,Male,Employed,Other,6535.65,93.36,56485.28,60,790,Single,0,Master,Mortgaged,1
45,Female,Unemployed,Farmer,1457.93,419.5,130342.62,12,718,Married,0,Other,Parental,0
59,Male,Employed,Other,5129.93,110.61,142159.23,12,900,Divorced,0,Diploma,Rented,1
55,Female,Student,Farmer,500.0,86.92,63327.65,36,846,Married,1,Master,Rented,0
23,Female,Employed,Teacher,7087.14,1918.19,152892.82,36,679,Married,3,Master,Owned,1
57,Male,Employed,Farmer,5051.76,18.04,45092.96,48,822,Single,4,Bachelor,Owned,1
64,Female,Employed,Manager,3644.18,545.0,111129.02,36,747,Single,0,Bachelor,Owned,1
64,Female,Self-Employed,Manager,3522.96,369.92,161834.81,84,698,Single,4,Bachelor,Owned,1
50,Male,Employed,Manager,5552.58,966.7,109716.77,48,547,Married,4,Bachelor,Rented,0
58,Male,Employed,Teacher,2658.22,179.79,182052.73,180,566,Divorced,1,Bachelor,Rented,1
54,Male,Employed,Engineer,5026.9,97.87,16407.74,12,680,Married,3,PhD,Rented,1
32,Female,Employed,Accountant,4374.68,821.48,119721.2,180,640,Single,1,Master,Rented,1
39,Female,Employed,Manager,7004.04,875.89,114542.31,12,698,Single,0,Diploma,Rented,1
57,Female,Unemployed,Doctor,500.0,93.37,133768.9,12,789,Married,1,Bachelor,Rented,0
64,Female,Employed,Clerk,6408.14,404.75,167514.33,120,749,Married,1,Bachelor,Owned,1
69,Female,Employed,Clerk,7125.64,724.12,146541.35,12,624,Married,1,High School,Parental,1
37,Female,Unemployed,Accountant,500.0,84.25,159105.13,240,753,Married,0,Bachelor,Owned,0
30,Female,Retired,Accountant,500.0,88.97,61319.26,180,606,Married,0,PhD,Parental,0
69,Male,Self-Employed,Engineer,6678.85,745.99,80561.99,12,588,Single,1,Bachelor,Rented,1
67,Female,Employed,Doctor,3643.44,306.11,127221.51,24,710,Single,1,Diploma,Rented,1
32,Female,Student,Other,5642.24,463.29,112924.99,24,614,Single,4,High School,Owned,0
36,Male,Retired,Farmer,500.0,26.2,192415.26,24,628,Single,3,Bachelor,Owned,0
44,Female,Unemployed,Farmer,755.07,73.71,41432.73,84,759,Single,4,Bachelor,Rented,0
39,Male,Employed,Other,4964.91,297.06,73499.28,48,732,Single,3,Bachelor,Mortgaged,1
28,Male,Self-Employed,Clerk,3687.71,701.2,116687.27,180,650,Married,3,Bachelor,Owned,1
51,Female,Self-Employed,Other,4694.44,801.44,174252.94,12,549,Married,1,High School,Rented,0
41,Male,Employed,Doctor,5780.97,663.52,186222.96,48,621,Married,4,High School,Owned,1
37,Male,Employed,Manager,4748.51,464.16,70527.08,60,835,Divorced,3,Bachelor,Rented,1
43,Male,Unemployed,Teacher,500.0,35.64,18086.15,240,757,Single,3,High School,Parental,1
57,Female,Self-Employed,Manager,5571.64,895.01,87215.84,60,793,Divorced,0,Master,Mortgaged,1
36,Male,Employed,Teacher,5942.08,1638.06,81897.11,36,700,Married,3,High School,Rented,1
26,Female,Self-Employed,Farmer,4171.88,858.2,197364.98,48,651,Married,1,Bachelor,Owned,1
28,Male,Employed,Accountant,5894.55,1316.4,89056.94,120,752,Married,2,Bachelor,Owned,1
45,Other,Employed,Manager,6153.41,1540.28,64615.98,12,782,Single,0,Bachelor,Parental,1
38,Female,Unemployed,Other,500.0,52.75,76248.59,84,641,Widowed,2,Master,Owned,0
45,Male,Employed,Doctor,5841.02,110.18,82400.62,180,622,Single,1,Bachelor,Mortgaged,1
32,Male,Employed,Doctor,4170.45,778.9,165200.37,12,558,Single,2,Master,Rented,0
35,Male,Retired,Clerk,4203.05,237.9,20797.9,180,620,Single,3,Bachelor,Parental,1
46,Female,Employed,Doctor,4711.4,804.3,66718.87,120,733,Single,2,Bachelor,Rented,1
61,Male,Employed,Doctor,5917.58,1312.83,193432.11,12,632,Single,4,Master,Rented,1
65,Male,Retired,Accountant,2349.31,552.3,34854.99,240,754,Single,1,Bachelor,Rented,1
46,Male,Self-Employed,Other,4995.55,452.36,149807.26,36,837,Single,4,Bachelor,Parental,1
67,Male,Self-Employed,Farmer,2531.85,389.22,74496.73,24,681,Divorced,2,Master,Parental,0
52,Male,Student,Doctor,1054.25,196.4,118448.18,120,678,Single,4,PhD,Mortgaged,0
30,Female,Employed,Farmer,6470.95,1590.85,24411.87,36,723,Single,0,Bachelor,Mortgaged,1
36,Other,Self-Employed,Accountant,4700.81,1073.74,64750.28,12,634,Married,2,Bachelor,Rented,0
27,Male,Employed,Doctor,5288.04,1567.34,102668.66,36,628,Widowed,4,High School,Mortgaged,1
37,Female,Unemployed,Clerk,3205.34,7.77,50181.63,84,630,Single,3,Bachelor,Mortgaged,1
43,Male,Employed,Manager,6535.46,857.76,110664.64,36,588,Single,2,Bachelor,Rented,1
46,Female,Self-Employed,Sales,5283.31,405.83,47853.07,60,751,Widowed,0,Master,Rented,1
41,Female,Employed,Engineer,5987.04,215.34,131769.61,240,640,Single,3,Bachelor,Rented,1
42,Female,Employed,Doctor,6174.05,1688.32,181349.1,120,768,Married,2,Master,Rented,1
27,Female,Unemployed,Farmer,2985.65,893.87,21670.28,24,722,Single,3,High School,Mortgaged,0
34,Male,Self-Employed,Engineer,3373.5,182.77,47240.13,12,678,Divorced,2,Bachelor,Rented,0
35,Female,Self-Employed,Teacher,5514.11,63.58,169662.49,120,744,Widowed,2,PhD,Owned,1
27,Female,Employed,Doctor,5534.73,456.71,128152.93,48,604,Married,1,Diploma,Rented,0
29,Male,Employed,Sales,4425.32,1108.36,20348.24,120,617,Single,4,High School,Owned,1
68,Female,Self-Employed,Accountant,3850.41,339.48,99838.27,84,737,Married,2,Bachelor,Rented,1
28,Male,Unemployed,Clerk,828.73,14.15,45902.91,120,504,Single,0,Master,Parental,0
43,Female,Self-Employed,Sales,2710.09,42.68,43823.8,48,681,Divorced,4,Bachelor,Rented,1
49,Male,Student,Farmer,2296.02,294.41,188425.84,36,727,Divorced,1,Bachelor,Mortgaged,0
38,Male,Unemployed,Accountant,500.0,139.77,153500.6,60,784,Married,4,Bachelor,Owned,0
51,Female,Self-Employed,Manager,4127.39,354.03,140764.97,36,801,Married,4,Bachelor,Parental,1
50,Female,Self-Employed,Accountant,6035.8,773.47,51591.12,36,669,Single,2,Master,Rented,1
59,Male,Student,Doctor,1194.62,36.53,28121.82,48,741,Married,0,Diploma,Owned,0
55,Male,Self-Employed,Engineer,6329.0,937.15,174812.36,180,615,Married,2,Bachelor,Rented,1
38,Female,Unemployed,Engineer,500.0,104.48,6146.52,24,644,Married,0,Bachelor,Parental,0
62,Male,Self-Employed,Farmer,2354.4,191.52,80678.8,48,789,Married,0,Master,Owned,1
59,Male,Self-Employed,Accountant,3565.01,317.33,59134.44,36,676,Single,3,Master,Rented,1
37,Female,Employed,Sales,777.93,196.5,116223.36,120,692,Married,2,Master,Parental,0
34,Female,Employed,Farmer,6358.64,19.77,53849.14,24,597,Divorced,1,Bachelor,Owned,1
51,Male,Retired,Clerk,1441.65,275.27,65685.05,12,713,Widowed,4,High School,Rented,0
44,Female,Self-Employed,Farmer,3073.46,363.18,170757.77,12,740,Married,3,Diploma,Rented,1
55,Female,Self-Employed,Farmer,5074.42,454.23,122621.82,84,737,Married,1,Master,Rented,1
64,Female,Retired,Manager,3178.68,627.08,33408.09,36,583,Single,2,Master,Rented,0
65,Female,Self-Employed,Doctor,3339.18,836.13,146661.95,120,759,Widowed,0,Other,Owned,1
54,Male,Employed,Manager,1945.19,325.85,45454.54,180,600,Married,2,High School,Mortgaged,1
23,Male,Unemployed,Engineer,2451.21,22.87,89435.96,60,677,Married,2,Bachelor,Owned,0
57,Male,Self-Employed,Engineer,5084.62,703.81,131088.41,60,550,Married,3,Bachelor,Rented,0
63,Female,Employed,Teacher,8083.58,1122.23,58026.26,24,665,Married,1,Master,Rented,1
60,Male,Employed,Teacher,4105.43,669.76,79900.83,180,599,Single,3,Bachelor,Rented,1
46,Female,Employed,Sales,2818.32,567.29,148159.17,12,644,Single,1,Master,Rented,1
43,Male,Employed,Engineer,6492.13,37.63,187892.64,240,684,Married,3,Bachelor,Mortgaged,1
64,Male,Employed,Manager,4717.91,710.54,108202.79,12,746,Divorced,4,Diploma,Parental,1
59,Female,Employed,Clerk,5942.25,1048.76,6944.34,12,743,Married,0,Diploma,Mortgaged,1
35,Male,Employed,Teacher,7429.87,765.32,71000.43,12,493,Married,0,High School,Rented,0
69,Male,Employed,Accountant,5582.23,1119.29,82733.7,120,734,Married,0,Bachelor,Mortgaged,1
24,Female,Employed,Teacher,5250.95,359.44,71138.86,48,696,Married,4,High School,Parental,1
49,Male,Self-Employed,Engineer,4345.0,413.7,90072.43,120,635,Married,4,Bachelor,Rented,0
42,Female,Student,Farmer,500.0,144.41,128369.92,60,609,Married,0,Bachelor,Owned,0
45,Female,Self-Employed,Doctor,5662.06,591.24,28619.97,120,675,Single,0,Master,Owned,1
33,Male,Employed,Engineer,6758.13,702.51,58162.95,120,698,Divorced,1,Master,Rented,1
38,Female,Employed,Farmer,5795.86,1035.74,103991.38,48,710,Married,1,Bachelor,Parental,1
53,Male,Employed,Clerk,2726.89,794.32,66536.8,24,664,Married,2,High School,Rented,1
36,Male,Employed,Clerk,4818.28,1421.03,198261.64,180,478,Single,3,Diploma,Rented,1
65,Male,Employed,Accountant,7157.79,1244.72,89129.14,24,640,Single,1,Other,Owned,0
62,Male,Employed,Other,4151.37,1.35,174610.83,240,585,Divorced,1,Bachelor,Owned,1
64,Female,Employed,Manager,6776.38,1830.96,179819.42,60,844,Single,1,Diploma,Rented,1
22,Male,Unemployed,Doctor,582.64,99.67,168021.36,240,684,Married,1,Master,Parental,0
55,Female,Employed,Engineer,6068.76,666.34,14145.16,240,739,Married,4,Bachelor,Rented,1
62,Female,Employed,Engineer,4381.79,1090.01,189810.61,180,730,Married,2,Master,Mortgaged,1
54,Female,Unemployed,Other,626.57,75.16,30104.8,180,704,Single,1,Bachelor,Owned,0
50,Male,Employed,Accountant,5655.07,57.76,11708.71,48,646,Single,3,Bachelor,Rented,1
33,Male,Employed,Sales,3375.15,831.37,85802.07,48,636,Divorced,1,Bachelor,Rented,0
33,Female,Self-Employed,Teacher,4410.87,722.31,42953.64,24,518,Married,4,Master,Mortgaged,0
38,Male,Self-Employed,Accountant,500.0,50.72,40918.32,48,691,Single,0,Master,Owned,1
52,Male,Self-Employed,Farmer,3097.75,233.16,61124.82,48,704,Single,0,Bachelor,Owned,1
52,Male,Employed,Accountant,5815.82,1036.03,53439.09,84,676,Widowed,2,Diploma,Owned,1
55,Male,Employed,Other,6680.39,416.96,138535.1,36,691,Single,0,Bachelor,Parental,1
59,Female,Employed,Other,5709.13,554.67,41421.57,24,583,Married,1,Other,Owned,1
66,Male,Employed,Manager,2914.52,556.56,110908.07,180,656,Married,4,Bachelor,Owned,1
49,Male,Student,Doctor,2549.29,674.19,197353.18,24,628,Divorced,2,Master,Rented,0
69,Male,Self-Employed,Clerk,2291.28,366.3,89314.57,180,733,Married,1,Bachelor,Rented,1
49,Female,Employed,Other,5921.3,1348.47,130165.26,120,683,Married,0,Bachelor,Mortgaged,1
64,Female,Self-Employed,Manager,2341.25,535.95,194027.48,36,628,Single,3,Bachelor,Parental,1
36,Male,Employed,Teacher,3840.19,765.37,31839.6,84,667,Divorced,1,Master,Rented,1
64,Female,Student,Clerk,500.0,36.88,86628.37,84,596,Married,3,Master,Parental,0
67,Female,Employed,Sales,5208.44,1354.38,170787.52,60,653,Divorced,3,Bachelor,Mortgaged,1
30,Female,Employed,Engineer,4706.7,616.03,186799.61,180,726,Married,2,Bachelor,Owned,1
50,Female,Employed,Teacher,5763.36,76.44,122241.03,60,573,Married,4,Bachelor,Parental,1
45,Male,Self-Employed,Sales,3972.05,291.48,32967.02,120,675,Single,0,Diploma,Rented,1
59,Male,Self-Employed,Clerk,1723.19,395.76,180786.96,84,620,Married,0,PhD,Rented,0
40,Male,Employed,Teacher,5413.72,112.28,39017.08,120,573,Single,1,Bachelor,Rented,1
25,Male,Employed,Manager,2356.75,104.19,73811.18,240,829,Married,0,Master,Rented,1
21,Other,Employed,Sales,3674.22,765.22,78224.06,36,780,Single,2,Master,Owned,1
50,Male,Employed,Engineer,4454.13,1192.73,92221.85,120,632,Single,0,Master,Mortgaged,1
69,Male,Student,Manager,500.0,95.06,159082.33,36,656,Single,1,PhD,Mortgaged,0
23,Female,Employed,Farmer,2528.88,168.64,161418.15,24,518,Single,0,Bachelor,Mortgaged,0
65,Female,Employed,Engineer,7056.74,113.08,145332.74,120,552,Divorced,4,Master,Owned,1
34,Male,Self-Employed,Doctor,6472.0,1194.33,9315.09,48,589,Married,3,Diploma,Parental,1
50,Male,Employed,Accountant,8376.16,119.11,115144.79,12,677,Married,3,Bachelor,Owned,1
24,Male,Self-Employed,Doctor,5721.48,1051.7,150761.13,84,670,Single,3,Master,Rented,1
38,Female,Unemployed,Other,500.0,33.84,91701.92,84,706,Married,4,Bachelor,Owned,0
57,Male,Employed,Farmer,4380.98,1188.98,189262.53,84,734,Married,2,Master,Owned,1
45,Male,Student,Farmer,500.0,71.26,165643.05,24,702,Widowed,1,Master,Rented,0
68,Male,Self-Employed,Accountant,6978.46,468.82,129440.24,12,593,Married,4,Master,Rented,0
21,Male,Employed,Sales,4826.69,1235.36,17172.91,36,705,Married,1,Bachelor,Mortgaged,1
66,Female,Employed,Accountant,6903.85,526.15,132207.52,24,730,Married,2,Bachelor,Parental,1
35,Male,Employed,Other,6787.15,624.28,182758.02,84,645,Single,4,Bachelor,Mortgaged,1
29,Male,Self-Employed,Doctor,4284.32,1072.29,78991.85,84,532,Married,0,Master,Rented,1
35,Female,Unemployed,Farmer,500.0,46.32,168435.84,60,774,Single,2,Bachelor,Mortgaged,0
69,Female,Unemployed,Doctor,500.0,61.52,66066.42,60,687,Single,3,Bachelor,Mortgaged,0
44,Male,Retired,Engineer,3220.45,335.89,116170.14,240,458,Single,4,Bachelor,Rented,0
24,Female,Unemployed,Teacher,2416.88,84.4,131442.76,60,845,Married,2,Diploma,Mortgaged,0
32,Female,Self-Employed,Other,4029.19,47.02,137209.03,84,641,Married,2,Diploma,Rented,1
57,Female,Employed,Teacher,3187.09,692.75,177097.12,48,875,Married,4,High School,Rented,1
57,Male,Employed,Other,6481.86,1254.51,50751.34,12,710,Married,3,Bachelor,Rented,1
63,Female,Employed,Clerk,4658.69,394.64,56162.07,48,663,Single,3,Master,Rented,1
26,Male,Self-Employed,Engineer,500.0,44.34,142287.99,24,694,Married,2,High School,Mortgaged,1
59,Male,Employed,Sales,5487.48,1555.71,39552.79,36,623,Married,1,High School,Rented,1
66,Male,Employed,Other,5751.16,1704.08,95532.73,120,684,Divorced,2,Bachelor,Rented,1
44,Male,Employed,Teacher,3735.59,530.57,8906.7,120,840,Married,4,Master,Parental,1
31,Female,Employed,Other,4711.93,1134.33,32490.97,12,608,Married,4,Diploma,Parental,1
33,Male,Self-Employed,Sales,4986.58,1102.06,137375.05,180,722,Married,4,Bachelor,Owned,1
54,Male,Employed,Other,5497.68,490.37,150755.01,120,622,Single,3,Diploma,Owned,1
45,Female,Self-Employed,Manager,1656.01,29.09,27487.21,12,666,Single,0,Bachelor,Rented,0
27,Male,Employed,Other,6880.33,294.25,49403.36,180,838,Single,4,Diploma,Rented,1
24,Male,Self-Employed,Clerk,6559.5,1649.64,24286.37,24,722,Single,4,Bachelor,Owned,1
28,Male,Employed,Clerk,4234.72,928.95,89515.5,180,739,Married,1,Master,Rented,1
40,Male,Employed,Farmer,2135.19,425.54,29592.63,36,685,Widowed,1,Bachelor,Mortgaged,1
49,Male,Self-Employed,Clerk,5156.67,202.11,90272.72,120,895,Married,2,High School,Mortgaged,1
65,Female,Employed,Other,3990.36,766.07,147759.16,84,604,Married,2,Bachelor,Rented,1
66,Male,Employed,Other,5803.17,1344.28,138260.78,60,553,Married,2,Bachelor,Rented,1
30,Male,Employed,Manager,8303.26,2143.74,59689.79,24,814,Single,4,PhD,Rented,1
63,Female,Employed,Clerk,2680.54,10.64,136383.7,24,649,Single,1,Bachelor,Owned,0
54,Female,Employed,Doctor,3805.07,781.34,185903.87,12,712,Married,2,Master,Rented,1
46,Male,Employed,Other,4708.28,26.98,72767.26,240,817,Married,1,Master,Owned,1
61,Female,Self-Employed,Engineer,5937.52,1259.12,69178.23,180,713,Widowed,4,Diploma,Rented,1
69,Male,Unemployed,Engineer,5833.43,1112.36,116430.54,180,858,Married,4,PhD,Rented,1
23,Male,Employed,Teacher,5370.63,239.02,52872.85,12,690,Divorced,2,Bachelor,Rented,1
26,Male,Retired,Manager,551.67,126.79,132057.89,60,623,Married,4,Bachelor,Rented,0
25,Male,Employed,Sales,4481.72,91.89,167291.05,84,491,Married,4,High School,Rented,1
25,Female,Self-Employed,Doctor,2837.7,703.52,94567.11,24,704,Married,1,Bachelor,Owned,0
67,Male,Self-Employed,Other,5082.38,399.37,137503.93,60,501,Single,0,Bachelor,Owned,0
43,Female,Self-Employed,Accountant,4565.33,943.45,132117.66,84,705,Single,3,Bachelor,Rented,1
69,Male,Employed,Accountant,3437.28,952.49,12539.78,240,796,Single,2,Bachelor,Owned,1
29,Female,Employed,Sales,3749.77,382.28,40766.18,12,678,Married,0,Bachelor,Owned,0
55,Female,Employed,Farmer,4459.91,672.86,179238.35,36,695,Married,2,Bachelor,Rented,0
40,Female,Employed,Accountant,4640.96,644.79,188083.97,240,753,Single,0,Bachelor,Mortgaged,1
69,Male,Employed,Sales,4936.72,233.42,157185.73,12,733,Married,4,High School,Rented,0
62,Female,Employed,Accountant,5073.31,898.45,184643.39,12,772,Single,2,Bachelor,Rented,1
55,Male,Employed,Manager,6852.28,1527.38,64698.99,12,678,Married,0,Bachelor,Parental,1
38,Female,Employed,Teacher,4405.68,1211.84,53303.64,120,499,Married,3,Bachelor,Parental,1
37,Female,Self-Employed,Farmer,3184.65,812.85,79938.54,60,774,Married,4,High School,Rented,1
44,Female,Student,Manager,500.0,76.5,15791.69,84,660,Married,2,Diploma,Mortgaged,0
23,Male,Retired,Sales,2664.21,574.68,162924.97,180,609,Single,2,Diploma,Rented,0
52,Male,Employed,Doctor,5384.29,1293.5,196914.22,24,706,Married,0,PhD,Parental,0
55,Male,Self-Employed,Clerk,1413.86,209.32,165685.71,24,694,Single,2,Bachelor,Rented,0
58,Male,Student,Doctor,500.0,17.31,113220.19,36,620,Single,4,High School,Mortgaged,0
33,Female,Employed,Engineer,6740.44,885.55,62579.98,36,577,Single,1,High School,Mortgaged,1
67,Female,Employed,Clerk,5972.46,1509.5,43551.09,36,717,Married,0,High School,Rented,1
45,Female,Retired,Sales,3560.15,637.24,75992.26,48,612,Married,3,Bachelor,Mortgaged,0
29,Male,Employed,Engineer,5931.82,1289.21,135059.06,36,689,Married,2,Diploma,Owned,1
24,Female,Employed,Accountant,4139.44,230.07,92177.0,24,709,Married,4,Bachelor,Owned,0
34,Female,Employed,Accountant,3939.62,1139.74,187141.66,240,757,Single,2,Bachelor,Rented,1
57,Female,Employed,Clerk,6907.86,837.4,171572.97,84,849,Divorced,3,Master,Parental,1
54,Female,Unemployed,Other,1742.96,341.78,24968.12,36,698,Married,4,Bachelor,Rented,1
31,Male,Self-Employed,Doctor,2880.59,16.31,30647.42,240,645,Married,3,Bachelor,Rented,1
61,Female,Employed,Engineer,2181.91,83.34,136866.64,48,812,Married,4,Master,Rented,0
23,Male,Employed,Doctor,3911.73,917.73,49999.84,48,763,Single,1,Bachelor,Owned,1
48,Male,Self-Employed,Clerk,4815.3,1398.32,159250.83,180,693,Single,4,Master,Rented,1
49,Male,Self-Employed,Manager,3012.61,289.26,120314.84,120,698,Married,3,Bachelor,Mortgaged,1
29,Female,Employed,Accountant,5495.1,61.29,49816.95,120,682,Single,0,Bachelor,Parental,1
23,Female,Student,Engineer,3129.66,338.82,98343.93,120,692,Single,1,Bachelor,Owned,1
45,Other,Employed,Engineer,4860.46,25.47,84184.88,60,671,Divorced,2,Other,Rented,1
54,Female,Employed,Sales,5350.94,308.81,175266.08,120,602,Married,1,Bachelor,Owned,1
32,Male,Self-Employed,Engineer,5027.36,1134.88,11271.68,48,680,Married,1,PhD,Owned,1
62,Male,Employed,Clerk,3376.87,949.33,179689.56,180,820,Married,2,Diploma,Rented,1
29,Male,Unemployed,Engineer,500.0,13.12,132156.12,240,614,Widowed,4,Bachelor,Rented,0
35,Male,Self-Employed,Engineer,5089.24,851.79,148819.95,36,658,Single,1,PhD,Owned,1
60,Male,Unemployed,Doctor,555.45,42.31,5508.46,120,608,Married,1,Bachelor,Owned,1
45,Male,Employed,Teacher,5182.64,216.21,127506.69,240,772,Married,0,Other,Mortgaged,1
25,Male,Employed,Engineer,5049.93,331.75,119754.8,12,746,Single,0,High School,Parental,0
31,Female,Employed,Other,6467.44,1120.99,109755.08,24,577,Single,3,PhD,Rented,1
54,Male,Employed,Farmer,5653.57,110.47,158244.04,120,518,Married,2,Bachelor,Rented,1
44,Female,Self-Employed,Sales,4673.23,608.76,113394.86,24,749,Married,4,High School,Owned,0
35,Female,Unemployed,Doctor,2333.3,94.66,172133.95,120,572,Single,4,Master,Parental,0
58,Male,Self-Employed,Sales,6409.86,524.35,50363.14,12,746,Married,3,Bachelor,Rented,1
28,Male,Student,Manager,4365.39,249.81,162166.6,36,628,Married,4,High School,Mortgaged,0
25,Male,Self-Employed,Engineer,3131.48,829.51,39965.99,60,735,Married,4,High School,Owned,1
68,Male,Employed,Accountant,8704.11,1848.78,163557.97,84,715,Divorced,0,Bachelor,Rented,1
46,Female,Employed,Other,3354.84,874.07,188390.39,240,637,Divorced,4,Other,Rented,1
38,Male,Self-Employed,Doctor,6902.87,794.1,70460.36,240,609,Married,4,High School,Owned,1
26,Male,Employed,Sales,4049.06,380.71,108327.83,36,726,Widowed,3,Bachelor,Owned,1
57,Male,Employed,Engineer,4896.59,559.07,133374.16,180,624,Single,3,Diploma,Rented,1
68,Other,Employed,Accountant,5027.86,27.98,20496.97,48,768,Single,1,Master,Mortgaged,1
33,Female,Unemployed,Accountant,500.0,108.71,101345.74,120,613,Married,4,High School,Owned,0
48,Female,Employed,Manager,5130.08,538.31,75314.07,84,708,Married,4,Diploma,Rented,1
